body_abs,body_att,body_def,body_land,clinch_abs,clinch_att,clinch_def,clinch_land,date,decision_method,distance_abs,distance_att,distance_def,distance_land,fight_duration_lastrnd,fight_duration_lastrnd_time,fight_id,fighter_1,fighter_1_id,fighter_2,fighter_2_id,fighter_id,fighter_name,fighter_status,ground_abs,ground_att,ground_def,ground_land,head_abs,head_att,head_def,head_land,kd,leg_abs,leg_att,leg_def,leg_land,location,n_pass,n_rev,n_sub,sig_str_abs,sig_str_att,sig_str_def,sig_str_land,td_abs,td_att,td_def,td_land,time_format,total_str_abs,total_str_att,total_str_def,total_str_land,weight_class,winner
"[0, 1]","[2, 1]","[1, 1]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","July 06, 2013",KO/TKO,"[8, 14]","[24, 25]","[17, 10]","[14, 8]",2,1:18,9a6a6716cdfadc98,Anderson Silva,1f454354805b6f75,Chris Weidman,3a8176e15b9887c1,"1f454354805b6f75,3a8176e15b9887c1","Anderson Silva,Chris Weidman","L,W","[8, 0]","[0, 18]","[10, 0]","[0, 8]","[16, 4]","[12, 42]","[26, 8]","[4, 16]","[0, 1]","[0, 9]","[10, 0]","[0, 1]","[9, 0]","Las Vegas, Nevada, USA","[0, 0]","[0, 115]","[0, 2]","[16, 14]","[24, 43]","[27, 10]","[14, 16]","[1, 0]","[0, 3]","[2, 0]","[0, 1]",5 Rnd (5-5-5-5-5),"[26, 20]","[32, 55]","[29, 12]","[20, 26]",UFC Middleweight Title Bout,Chris Weidman
"[4, 5]","[12, 4]","[0, 7]","[5, 4]","[4, 11]","[15, 6]","[2, 4]","[11, 4]","June 15, 2013",Decision - Unanimous,"[8, 26]","[80, 30]","[22, 54]","[26, 8]",3,5:00,5deeecb6aaa5dfd1,Mitch Clarke,c76ec2bc3a57666a,John Maguire,1a7745388839e52b,"c76ec2bc3a57666a,1a7745388839e52b","Mitch Clarke,John Maguire","W,L","[3, 4]","[10, 5]","[2, 6]","[4, 3]","[11, 16]","[58, 37]","[26, 42]","[16, 11]","[0, 0]","[0, 20]","[35, 0]","[0, 15]","[20, 0]","Winnipeg, Manitoba, Canada","[1, 0]","[147, 411]","[0, 0]","[15, 41]","[105, 41]","[26, 64]","[41, 15]","[3, 0]","[1, 7]","[4, 1]","[0, 3]",3 Rnd (5-5-5),"[66, 118]","[188, 95]","[29, 70]","[118, 66]",Lightweight Bout,Mitch Clarke
"[0, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[1, 3]","[3, 0]","[1, 0]","June 15, 2013",Decision - Unanimous,"[13, 4]","[18, 31]","[18, 14]","[4, 13]",3,5:00,8b08b73f16ff7b3b,Roland Delorme,173acb3f920082b8,Edwin Figueroa,bbfca6d5c27d9cd8,"173acb3f920082b8,bbfca6d5c27d9cd8","Roland Delorme,Edwin Figueroa","W,L","[29, 17]","[26, 55]","[26, 9]","[17, 29]","[42, 22]","[44, 89]","[47, 22]","[22, 42]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Winnipeg, Manitoba, Canada","[0, 2]","[564, 214]","[2, 2]","[42, 22]","[45, 89]","[47, 23]","[22, 42]","[0, 6]","[11, 0]","[0, 5]","[6, 0]",3 Rnd (5-5-5),"[60, 65]","[100, 109]","[49, 35]","[65, 60]",Bantamweight Bout,Roland Delorme
"[10, 2]","[3, 13]","[3, 1]","[2, 10]","[6, 3]","[3, 10]","[4, 0]","[3, 6]","June 15, 2013",Decision - Majority,"[49, 29]","[80, 87]","[38, 51]","[29, 49]",3,5:00,177c1956907ed687,Sean Pierson,0d506315895efffc,Kenny Robertson,6e0273f9478be71e,"0d506315895efffc,6e0273f9478be71e","Sean Pierson,Kenny Robertson","W,L","[10, 4]","[9, 22]","[12, 5]","[4, 10]","[47, 32]","[87, 98]","[51, 55]","[32, 47]","[0, 0]","[8, 2]","[2, 8]","[0, 0]","[2, 8]","Winnipeg, Manitoba, Canada","[1, 0]","[91, 401]","[0, 0]","[65, 36]","[92, 119]","[54, 56]","[36, 65]","[1, 0]","[1, 6]","[5, 1]","[0, 1]",3 Rnd (5-5-5),"[139, 58]","[119, 218]","[79, 61]","[58, 139]",Welterweight Bout,Sean Pierson
"[13, 18]","[32, 17]","[4, 14]","[18, 13]","[4, 2]","[3, 5]","[1, 1]","[2, 4]","June 15, 2013",Submission,"[91, 66]","[213, 178]","[87, 147]","[66, 91]",3,4:47,63af858a04c1ad79,Sam Stout,501b07aec9b8fc2d,James Krause,8f6a18831a120817,"501b07aec9b8fc2d,8f6a18831a120817","Sam Stout,James Krause","L,W","[1, 5]","[10, 5]","[4, 5]","[5, 1]","[68, 24]","[155, 153]","[85, 131]","[24, 68]","[0, 0]","[15, 31]","[39, 18]","[3, 8]","[31, 15]","Winnipeg, Manitoba, Canada","[0, 1]","[80, 122]","[0, 1]","[96, 73]","[226, 188]","[92, 153]","[73, 96]","[1, 2]","[2, 2]","[1, 0]","[2, 1]",3 Rnd (5-5-5),"[110, 81]","[234, 204]","[94, 153]","[81, 110]",Lightweight Bout,James Krause
"[41, 49]","[80, 43]","[2, 31]","[49, 41]","[38, 49]","[80, 41]","[3, 31]","[49, 38]","June 15, 2013",Decision - Split,"[22, 33]","[131, 53]","[31, 98]","[33, 22]",3,5:00,43d1693f0198a93e,Jake Shields,fe435e440b5de0ff,Tyron Woodley,effd9de9937996f8,"fe435e440b5de0ff,effd9de9937996f8","Jake Shields,Tyron Woodley","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[11, 6]","[92, 42]","[31, 86]","[6, 11]","[0, 0]","[8, 27]","[39, 9]","[1, 12]","[27, 8]","Winnipeg, Manitoba, Canada","[0, 0]","[246, 125]","[0, 0]","[60, 82]","[211, 94]","[34, 129]","[82, 60]","[0, 0]","[18, 0]","[0, 18]","[0, 0]",3 Rnd (5-5-5),"[97, 132]","[267, 131]","[34, 135]","[132, 97]",Welterweight Bout,Jake Shields
"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","June 15, 2013",KO/TKO,"[6, 2]","[3, 11]","[5, 1]","[2, 6]",1,0:59,27ff1bfeb2d50b38,Pat Barry,658c3465581ae46b,Shawn Jordan,ca2efc9d7d523c43,"658c3465581ae46b,ca2efc9d7d523c43","Pat Barry,Shawn Jordan","L,W","[4, 0]","[0, 4]","[0, 0]","[0, 4]","[10, 1]","[2, 15]","[5, 1]","[1, 10]","[0, 1]","[0, 1]","[1, 0]","[0, 0]","[1, 0]","Winnipeg, Manitoba, Canada","[0, 0]","[0, 5]","[0, 0]","[10, 2]","[3, 15]","[5, 1]","[2, 10]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[16, 2]","[3, 22]","[6, 1]","[2, 16]",Heavyweight Bout,Shawn Jordan
"[2, 8]","[9, 2]","[0, 1]","[8, 2]","[0, 11]","[13, 1]","[1, 2]","[11, 0]","June 15, 2013",Decision - Unanimous,"[24, 23]","[47, 50]","[26, 24]","[23, 24]",3,5:00,4912788e449ce79a,Alexis Davis,4c2d90e335e6df19,Rosi Sexton,5dfe71ade71f3a4b,"4c2d90e335e6df19,5dfe71ade71f3a4b","Alexis Davis,Rosi Sexton","W,L","[10, 10]","[13, 10]","[0, 3]","[10, 10]","[31, 33]","[61, 58]","[27, 28]","[33, 31]","[0, 0]","[1, 3]","[3, 1]","[0, 0]","[3, 1]","Winnipeg, Manitoba, Canada","[2, 1]","[405, 363]","[3, 0]","[34, 44]","[73, 61]","[27, 29]","[44, 34]","[1, 0]","[3, 2]","[1, 3]","[0, 1]",3 Rnd (5-5-5),"[115, 161]","[223, 158]","[43, 62]","[161, 115]",Women's Bantamweight Bout,Alexis Davis
"[3, 15]","[15, 3]","[0, 0]","[15, 3]","[5, 29]","[29, 5]","[0, 0]","[29, 5]","June 15, 2013",Decision - Unanimous,"[7, 22]","[36, 35]","[28, 14]","[22, 7]",3,5:00,44ca8997a3e5cda8,Ryan Jimmo,bc3ec52ef70fc155,Igor Pokrajac,53278852bcd91e11,"bc3ec52ef70fc155,53278852bcd91e11","Ryan Jimmo,Igor Pokrajac","W,L","[0, 14]","[18, 0]","[0, 4]","[14, 0]","[8, 26]","[44, 36]","[28, 18]","[26, 8]","[1, 0]","[1, 24]","[24, 1]","[0, 0]","[24, 1]","Winnipeg, Manitoba, Canada","[0, 0]","[644, 58]","[0, 1]","[12, 65]","[83, 40]","[28, 18]","[65, 12]","[0, 1]","[2, 4]","[4, 1]","[1, 0]",3 Rnd (5-5-5),"[37, 124]","[150, 65]","[28, 26]","[124, 37]",Light Heavyweight Bout,Ryan Jimmo
"[3, 1]","[4, 3]","[0, 3]","[1, 3]","[24, 1]","[4, 30]","[6, 3]","[1, 24]","June 15, 2013",Decision - Unanimous,"[81, 22]","[123, 141]","[60, 101]","[22, 81]",3,5:00,a4daf2f24acdcd43,Roy Nelson,3f7c14c7eca7195d,Stipe Miocic,d28dee5c705991df,"3f7c14c7eca7195d,d28dee5c705991df","Roy Nelson,Stipe Miocic","L,W","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[90, 19]","[120, 156]","[66, 101]","[19, 90]","[0, 0]","[13, 3]","[3, 13]","[0, 0]","[3, 13]","Winnipeg, Manitoba, Canada","[0, 0]","[21, 125]","[0, 0]","[106, 23]","[127, 172]","[66, 104]","[23, 106]","[1, 0]","[1, 8]","[7, 1]","[0, 1]",3 Rnd (5-5-5),"[129, 25]","[130, 197]","[68, 105]","[25, 129]",Heavyweight Bout,Stipe Miocic
"[13, 5]","[8, 14]","[1, 3]","[5, 13]","[20, 7]","[17, 23]","[3, 10]","[7, 20]","June 15, 2013",Decision - Split,"[19, 32]","[70, 67]","[48, 38]","[32, 19]",3,5:00,c8ec6fd9aa2dcc23,Rashad Evans,ee779c43a8926d52,Dan Henderson,1ccf4e7caff270df,"ee779c43a8926d52,1ccf4e7caff270df","Rashad Evans,Dan Henderson","W,L","[1, 0]","[0, 1]","[0, 0]","[0, 1]","[24, 32]","[77, 74]","[50, 45]","[32, 24]","[0, 0]","[3, 2]","[2, 3]","[0, 0]","[2, 3]","Winnipeg, Manitoba, Canada","[0, 0]","[222, 1]","[0, 0]","[40, 39]","[87, 91]","[51, 48]","[39, 40]","[0, 0]","[8, 0]","[0, 8]","[0, 0]",3 Rnd (5-5-5),"[53, 66]","[116, 104]","[51, 50]","[66, 53]",Light Heavyweight Bout,Rashad Evans
"[2, 5]","[6, 2]","[0, 1]","[5, 2]","[1, 6]","[9, 1]","[0, 3]","[6, 1]","June 08, 2013",Submission,"[0, 1]","[4, 3]","[3, 3]","[1, 0]",2,2:49,401a21d881a1f26a,Caio Magalhaes,0c5c66ddd1886b83,Karlos Vemola,d23ccf4a6c221284,"0c5c66ddd1886b83,d23ccf4a6c221284","Caio Magalhaes,Karlos Vemola","W,L","[29, 14]","[24, 48]","[19, 10]","[14, 29]","[28, 14]","[27, 50]","[22, 13]","[14, 28]","[0, 0]","[0, 2]","[4, 0]","[0, 2]","[2, 0]","Fortaleza, Ceara, Brazil","[0, 0]","[149, 294]","[5, 0]","[30, 21]","[37, 52]","[22, 16]","[21, 30]","[2, 1]","[2, 6]","[4, 1]","[1, 2]",3 Rnd (5-5-5),"[62, 58]","[84, 99]","[37, 26]","[58, 62]",Middleweight Bout,Caio Magalhaes
"[32, 12]","[17, 35]","[3, 5]","[12, 32]","[2, 1]","[1, 2]","[0, 0]","[1, 2]","June 08, 2013",Decision - Split,"[100, 75]","[161, 197]","[97, 86]","[75, 100]",3,5:00,291bebbbf4f9128f,Rodrigo Damm,a20d7dfaba74c067,Mizuto Hirota,35faad160d346839,"a20d7dfaba74c067,35faad160d346839","Rodrigo Damm,Mizuto Hirota","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[60, 51]","[128, 153]","[93, 77]","[51, 60]","[0, 0]","[10, 13]","[17, 11]","[1, 4]","[13, 10]","Fortaleza, Ceara, Brazil","[0, 0]","[104, 0]","[0, 0]","[102, 76]","[162, 199]","[97, 86]","[76, 102]","[0, 2]","[7, 1]","[1, 5]","[2, 0]",3 Rnd (5-5-5),"[113, 77]","[163, 212]","[99, 86]","[77, 113]",Featherweight Bout,Rodrigo Damm
"[6, 14]","[14, 13]","[7, 0]","[14, 6]","[1, 2]","[3, 1]","[0, 1]","[2, 1]","June 08, 2013",Decision - Unanimous,"[49, 30]","[99, 86]","[37, 69]","[30, 49]",3,5:00,b6d027c60f879e4a,Ildemar Alcantara,7c6e87729e824ef4,Leandro Silva,159da492e000afbf,"7c6e87729e824ef4,159da492e000afbf","Ildemar Alcantara,Leandro Silva","W,L","[0, 1]","[3, 0]","[0, 2]","[1, 0]","[19, 17]","[89, 46]","[27, 72]","[17, 19]","[0, 0]","[25, 2]","[2, 28]","[3, 0]","[2, 25]","Fortaleza, Ceara, Brazil","[0, 0]","[183, 78]","[0, 0]","[50, 33]","[105, 87]","[37, 72]","[33, 50]","[0, 3]","[3, 6]","[6, 0]","[3, 0]",3 Rnd (5-5-5),"[63, 56]","[134, 100]","[37, 78]","[56, 63]",Welterweight Bout,Ildemar Alcantara
"[1, 0]","[0, 1]","[0, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","June 08, 2013",KO/TKO,"[1, 1]","[3, 1]","[0, 2]","[1, 1]",1,3:32,d03618c86d395b43,Godofredo Pepey,fa37628269132d1a,Felipe Arantes,71002dbc1743b9a7,"fa37628269132d1a,71002dbc1743b9a7","Godofredo Pepey,Felipe Arantes","L,W","[26, 3]","[10, 34]","[8, 7]","[3, 26]","[26, 4]","[13, 34]","[8, 9]","[4, 26]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Fortaleza, Ceara, Brazil","[1, 2]","[61, 131]","[0, 0]","[27, 4]","[13, 35]","[8, 9]","[4, 27]","[0, 1]","[2, 0]","[0, 1]","[1, 0]",3 Rnd (5-5-5),"[35, 24]","[33, 45]","[10, 9]","[24, 35]",Featherweight Bout,Felipe Arantes
"[4, 5]","[7, 5]","[1, 2]","[5, 4]","[4, 0]","[3, 5]","[1, 3]","[0, 4]","June 08, 2013",Submission,"[10, 6]","[36, 22]","[12, 30]","[6, 10]",2,1:51,f5ebfe526cf409e8,Raphael Assuncao,2f13e4020cea5b38,Vaughan Lee,8bb6f4479685bbcc,"2f13e4020cea5b38,8bb6f4479685bbcc","Raphael Assuncao,Vaughan Lee","W,L","[0, 11]","[15, 0]","[0, 4]","[11, 0]","[3, 10]","[40, 15]","[12, 30]","[10, 3]","[0, 0]","[7, 2]","[7, 7]","[0, 5]","[2, 7]","Fortaleza, Ceara, Brazil","[0, 0]","[174, 2]","[1, 0]","[14, 17]","[54, 27]","[13, 37]","[17, 14]","[0, 3]","[5, 1]","[1, 2]","[3, 0]",3 Rnd (5-5-5),"[28, 27]","[65, 41]","[13, 38]","[27, 28]",Bantamweight Bout,Raphael Assuncao
"[1, 0]","[0, 1]","[0, 0]","[0, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","June 08, 2013",Submission,"[1, 2]","[3, 1]","[0, 1]","[2, 1]",1,1:24,c25c2000aa99832c,Rony Jason,b71ce838b01f2cad,Mike Wilkinson,cfaf010d5b389c09,"b71ce838b01f2cad,cfaf010d5b389c09","Rony Jason,Mike Wilkinson","W,L","[3, 5]","[5, 3]","[0, 0]","[5, 3]","[3, 7]","[8, 3]","[0, 1]","[7, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Fortaleza, Ceara, Brazil","[0, 0]","[0, 44]","[1, 0]","[4, 7]","[8, 4]","[0, 1]","[7, 4]","[1, 0]","[0, 1]","[0, 0]","[0, 1]",3 Rnd (5-5-5),"[11, 12]","[13, 12]","[1, 1]","[12, 11]",Featherweight Bout,Rony Jason
"[0, 3]","[3, 1]","[1, 0]","[3, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","June 08, 2013",Submission,"[4, 8]","[9, 12]","[8, 1]","[8, 4]",1,2:20,8c1787fe568f1ca6,Daniel Sarafian,7e47047d0971d566,Eddie Mendez,49e49b54e5901d0d,"7e47047d0971d566,49e49b54e5901d0d","Daniel Sarafian,Eddie Mendez","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[3, 5]","[6, 10]","[7, 1]","[5, 3]","[0, 0]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","Fortaleza, Ceara, Brazil","[0, 0]","[66, 22]","[1, 0]","[4, 8]","[9, 12]","[8, 1]","[8, 4]","[0, 1]","[1, 0]","[0, 0]","[1, 0]",3 Rnd (5-5-5),"[5, 19]","[20, 13]","[8, 1]","[19, 5]",Middleweight Bout,Daniel Sarafian
"[0, 0]","[0, 1]","[1, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","June 08, 2013",Submission,"[0, 0]","[1, 6]","[6, 1]","[0, 0]",1,1:11,0e272af30a23e09b,Erick Silva,5866fc86183a9fb8,Jason High,e5d03e4d966126bd,"5866fc86183a9fb8,e5d03e4d966126bd","Erick Silva,Jason High","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[1, 4]","[4, 1]","[0, 0]","[0, 0]","[0, 0]","[0, 1]","[1, 0]","[0, 0]","Fortaleza, Ceara, Brazil","[0, 0]","[18, 13]","[1, 0]","[0, 0]","[1, 6]","[6, 1]","[0, 0]","[0, 0]","[0, 1]","[1, 0]","[0, 0]",3 Rnd (5-5-5),"[0, 0]","[1, 6]","[6, 1]","[0, 0]",Welterweight Bout,Erick Silva
"[3, 4]","[8, 6]","[3, 4]","[4, 3]","[1, 0]","[0, 1]","[0, 0]","[0, 1]","June 08, 2013",KO/TKO,"[23, 35]","[73, 60]","[37, 38]","[35, 23]",1,4:29,2692ac9853970e08,Thiago Silva,2924886ee9c4c527,Rafael Cavalcante,5c1ca0c72b599a3c,"2924886ee9c4c527,5c1ca0c72b599a3c","Thiago Silva,Rafael Cavalcante","W,L","[0, 2]","[2, 0]","[0, 0]","[2, 0]","[20, 23]","[57, 54]","[34, 34]","[23, 20]","[1, 0]","[1, 10]","[10, 1]","[0, 0]","[10, 1]","Fortaleza, Ceara, Brazil","[0, 0]","[3, 0]","[0, 0]","[24, 37]","[75, 61]","[37, 38]","[37, 24]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[24, 37]","[75, 61]","[37, 38]","[37, 24]",Light Heavyweight Bout,Thiago Silva
"[4, 7]","[7, 5]","[1, 0]","[7, 4]","[2, 10]","[11, 2]","[0, 1]","[10, 2]","June 08, 2013",Submission,"[17, 14]","[28, 39]","[22, 14]","[14, 17]",2,4:43,bd9100f5d4ee6823,William Macario,ed74afc8b5b47a61,Leonardo Santos,9c65736747ca92ec,"ed74afc8b5b47a61,9c65736747ca92ec","William Macario,Leonardo Santos","L,W","[3, 11]","[18, 5]","[2, 7]","[11, 3]","[16, 22]","[44, 39]","[23, 22]","[22, 16]","[0, 0]","[2, 6]","[6, 2]","[0, 0]","[6, 2]","Fortaleza, Ceara, Brazil","[0, 0]","[243, 82]","[0, 1]","[22, 35]","[57, 46]","[24, 22]","[35, 22]","[1, 2]","[4, 7]","[6, 2]","[2, 1]",3 Rnd (5-5-5),"[34, 45]","[67, 63]","[29, 22]","[45, 34]",Ultimate Fighter Brazil 2 Welterweight Tournament Title Bout,Leonardo Santos
"[2, 1]","[2, 2]","[0, 1]","[1, 2]","[6, 8]","[10, 6]","[0, 2]","[8, 6]","June 08, 2013",Submission,"[20, 6]","[30, 25]","[5, 24]","[6, 20]",2,2:41,8857bf28823b1b2d,Antonio Rodrigo Nogueira,ee9d73f4fee9cbdd,Fabricio Werdum,492b202d2064e7a9,"ee9d73f4fee9cbdd,492b202d2064e7a9","Antonio Rodrigo Nogueira,Fabricio Werdum","L,W","[6, 0]","[0, 6]","[0, 0]","[0, 6]","[18, 12]","[37, 23]","[5, 25]","[12, 18]","[0, 0]","[12, 1]","[1, 12]","[0, 0]","[1, 12]","Fortaleza, Ceara, Brazil","[0, 0]","[123, 170]","[0, 1]","[32, 14]","[40, 37]","[5, 26]","[14, 32]","[1, 0]","[1, 2]","[1, 1]","[0, 1]",5 Rnd (5-5-5-5-5),"[54, 46]","[74, 60]","[6, 28]","[46, 54]",Heavyweight Bout,Fabricio Werdum
"[9, 4]","[7, 13]","[4, 3]","[4, 9]","[2, 0]","[1, 4]","[2, 1]","[0, 2]","May 25, 2013",KO/TKO,"[32, 21]","[67, 83]","[51, 46]","[21, 32]",2,1:43,1260d0031a5e469d,Brian Bowles,b26d3e3746fb4024,George Roop,3c0437fbeda06962,"b26d3e3746fb4024,3c0437fbeda06962","Brian Bowles,George Roop","L,W","[10, 3]","[4, 13]","[3, 1]","[3, 10]","[32, 20]","[65, 80]","[48, 45]","[20, 32]","[1, 1]","[3, 0]","[0, 7]","[4, 0]","[0, 3]","Las Vegas, Nevada, USA","[1, 0]","[49, 31]","[1, 0]","[44, 24]","[72, 100]","[56, 48]","[24, 44]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[46, 28]","[76, 103]","[57, 48]","[28, 46]",Bantamweight Bout,George Roop
"[29, 28]","[35, 38]","[9, 7]","[28, 29]","[32, 16]","[22, 47]","[15, 6]","[16, 32]","May 25, 2013",Decision - Unanimous,"[24, 49]","[112, 74]","[50, 63]","[49, 24]",3,5:00,a6ba04a54eb7e8fa,Stephen Thompson,4a28cb716c19157a,Nah-Shon Burrell,2c64c035485906aa,"4a28cb716c19157a,2c64c035485906aa","Stephen Thompson,Nah-Shon Burrell","W,L","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[26, 30]","[90, 82]","[56, 60]","[30, 26]","[0, 0]","[1, 7]","[9, 1]","[0, 2]","[7, 1]","Las Vegas, Nevada, USA","[0, 0]","[378, 40]","[0, 0]","[56, 65]","[134, 121]","[65, 69]","[65, 56]","[0, 2]","[4, 1]","[1, 2]","[2, 0]",3 Rnd (5-5-5),"[78, 87]","[158, 144]","[66, 71]","[87, 78]",Welterweight Bout,Stephen Thompson
"[3, 3]","[4, 3]","[0, 1]","[3, 3]","[4, 2]","[4, 4]","[0, 2]","[2, 4]","May 25, 2013",Decision - Unanimous,"[4, 6]","[11, 21]","[17, 5]","[6, 4]",3,5:00,e1d33aa47b35d021,Khabib Nurmagomedov,032cc3922d871c7f,Abel Trujillo,e14b5aa06eea9653,"032cc3922d871c7f,e14b5aa06eea9653","Khabib Nurmagomedov,Abel Trujillo","W,L","[3, 15]","[25, 5]","[2, 10]","[15, 3]","[8, 16]","[32, 27]","[19, 16]","[16, 8]","[0, 0]","[0, 4]","[4, 0]","[0, 0]","[4, 0]","Las Vegas, Nevada, USA","[0, 0]","[629, 97]","[2, 0]","[11, 23]","[40, 30]","[19, 17]","[23, 11]","[1, 21]","[27, 1]","[0, 6]","[21, 1]",3 Rnd (5-5-5),"[18, 46]","[68, 39]","[21, 22]","[46, 18]",Lightweight Bout,Khabib Nurmagomedov
"[0, 6]","[10, 0]","[0, 4]","[6, 0]","[11, 7]","[11, 22]","[11, 4]","[7, 11]","May 25, 2013",KO/TKO,"[40, 26]","[80, 88]","[48, 54]","[26, 40]",3,0:41,3333fdbe86a763fb,Colton Smith,2e25c1d983c26311,Robert Whittaker,e1147d3d2dabe1ce,"2e25c1d983c26311,e1147d3d2dabe1ce","Colton Smith,Robert Whittaker","L,W","[2, 0]","[0, 3]","[1, 0]","[0, 2]","[53, 18]","[69, 113]","[60, 51]","[18, 53]","[1, 2]","[0, 9]","[12, 0]","[0, 3]","[9, 0]","Las Vegas, Nevada, USA","[0, 0]","[3, 14]","[1, 0]","[53, 33]","[91, 113]","[60, 58]","[33, 53]","[1, 0]","[6, 1]","[0, 6]","[0, 1]",3 Rnd (5-5-5),"[54, 33]","[91, 114]","[60, 58]","[33, 54]",Welterweight Bout,Robert Whittaker
"[9, 10]","[15, 18]","[9, 5]","[10, 9]","[5, 6]","[10, 8]","[3, 4]","[6, 5]","May 25, 2013",Decision - Split,"[70, 51]","[185, 185]","[115, 134]","[51, 70]",3,5:00,149a0b38fa02e647,Dennis Bermudez,6f242453c91a5af0,Max Holloway,150ff4cc642270b9,"6f242453c91a5af0,150ff4cc642270b9","Dennis Bermudez,Max Holloway","W,L","[0, 16]","[30, 0]","[0, 14]","[16, 0]","[64, 47]","[194, 173]","[109, 147]","[47, 64]","[0, 0]","[2, 16]","[16, 2]","[0, 0]","[16, 2]","Las Vegas, Nevada, USA","[0, 0]","[208, 8]","[0, 0]","[75, 73]","[225, 193]","[118, 152]","[73, 75]","[0, 4]","[9, 1]","[1, 5]","[4, 0]",3 Rnd (5-5-5),"[79, 78]","[231, 197]","[118, 153]","[78, 79]",Featherweight Bout,Dennis Bermudez
"[13, 15]","[23, 28]","[15, 8]","[15, 13]","[1, 5]","[6, 1]","[0, 1]","[5, 1]","May 25, 2013",Decision - Unanimous,"[41, 51]","[112, 121]","[80, 61]","[51, 41]",3,5:00,3f19bab8de698eb0,Donald Cerrone,1d00756835ca67c9,KJ Noons,b7ffa72aa148599a,"1d00756835ca67c9,b7ffa72aa148599a","Donald Cerrone,KJ Noons","W,L","[0, 22]","[34, 0]","[0, 12]","[22, 0]","[17, 51]","[115, 71]","[54, 64]","[51, 17]","[0, 0]","[12, 12]","[14, 23]","[11, 2]","[12, 12]","Las Vegas, Nevada, USA","[0, 0]","[348, 0]","[0, 0]","[42, 78]","[152, 122]","[80, 74]","[78, 42]","[0, 4]","[7, 0]","[0, 3]","[4, 0]",3 Rnd (5-5-5),"[56, 130]","[213, 136]","[80, 83]","[130, 56]",Lightweight Bout,Donald Cerrone
"[4, 0]","[1, 4]","[0, 1]","[0, 4]","[12, 1]","[2, 19]","[7, 1]","[1, 12]","May 25, 2013",KO/TKO,"[10, 12]","[26, 24]","[14, 14]","[12, 10]",1,2:07,9dd931fd20d6c886,Gray Maynard,7d96bc577e5178b2,TJ Grant,a26198ba5093147e,"7d96bc577e5178b2,a26198ba5093147e","Gray Maynard,TJ Grant","L,W","[4, 0]","[0, 9]","[5, 0]","[0, 4]","[22, 13]","[27, 48]","[26, 14]","[13, 22]","[0, 3]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","Las Vegas, Nevada, USA","[0, 0]","[0, 15]","[0, 0]","[26, 13]","[28, 52]","[26, 15]","[13, 26]","[0, 0]","[0, 0]","[0, 0]","[0, 0]",3 Rnd (5-5-5),"[29, 13]","[28, 55]","[26, 15]","[13, 29]",Lightweight Bout,TJ Grant
"[1, 1]","[1, 1]","[0, 0]","[1, 1]","[1, 1]","[1, 1]","[0, 0]","[1, 1]","May 25, 2013",Submission,"[7, 7]","[16, 20]","[13, 9]","[7, 7]",1,2:38,5f87dc7d18517d87,Glover Teixeira,7ff97850e8c32bda,James Te Huna,f5431394fb284bb9,"7ff97850e8c32bda,f5431394fb284bb9","Glover Teixeira,James Te Huna","W,L","[0, 4]","[5, 0]","[0, 1]","[4, 0]","[4, 11]","[21, 17]","[13, 10]","[11, 4]","[0, 0]","[3, 0]","[0, 3]","[0, 0]","[0, 3]","Las Vegas, Nevada, USA","[0, 0]","[88, 6]","[1, 0]","[8, 12]","[22, 21]","[13, 10]","[12, 8]","[0, 1]","[2, 0]","[0, 1]","[1, 0]",3 Rnd (5-5-5),"[11, 25]","[37, 24]","[13, 12]","[25, 11]",Light Heavyweight Bout,Glover Teixeira
